Name,seq,beat_id,beat_desc,pos,speaker_guess,dialogue,optional
OPT_MQ5_Prophecy_4769069,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4769069,,"“Temis and I plotted together to achieve this. We were fortunate Xal was exactly who prophecy has made out him to be. Pity we did not kill the vithi, but certainly the damage we inflicted will convince the tree that the dreadlords are a greater threat. We have bought the knights time, and I hope Ilsa uses it wisely. With that, my dear, I am ending the spell.”",1
OPT_MQ5_Prophecy_4988308,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4988308,,"“This stuff is awful. Just awful. I do not believe magic can free me, yet Xal’s abilities won’t be any help either.”",1
OPT_MQ5_Prophecy_5418134,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5418134,Saghir,"“Apologies,”",1
OPT_MQ5_Prophecy_5443796,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5443796,,"“The best thing I can do is be a part of what’s going on in Olivantia. I intend to support Xal there and to rebuild my religion. Come or don’t, as you will. But remember this. If you choose wrong,”",1
OPT_MQ5_Prophecy_5500517,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5500517,,"“Your mistake is understandable. Xal has been poisoned by our enemy. Reevanthara has tainted him with a soul whose very aspect is the weakness you seek to shed. Had that not occurred, then you and he may have bested me. It seems the fates conspire to aid me, proving my cause is just.”",1
OPT_MQ5_Prophecy_5549854,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5549854,,“Like working with Ducius?”,1
OPT_MQ5_Prophecy_5550068,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5550068,,“You’d embrace that serpent? You’d condone what he’s done? Then how are we better? We misuse some so that others might be spared? It’s no different than Xal. No different than Desidria.”,1
OPT_MQ5_Prophecy_5688146,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5688146,,"“I am Xal and you know me. Some of you hate me. Some of you revere me, and I thank you for that faith. My sister took the Hammer. I now return it, and with the aid of the Steward of Justice hope to restore it to your fine city. Then I will depart to continue fighting Totarius and his hordes for the fate of the entire cycle.”",1
OPT_MQ5_Prophecy_5728527,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5728527,,"“Xal has fared well, but his sister is using magic he’s struggled to counter. He’s recovered the spear Worldender and is about to engage her for the final time. For good or ill, I suspect we’re about to see the end of the fight that will determine all our fates.”",1
OPT_MQ5_Prophecy_5832990,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5832990,,"“If you stand with Xa, then you stand against Xal, and the time has come to pay the price for that choice. I will slaughter all who oppose me. Join me and live. Together we will forge a new future for demonkind. Or be ground under my heel and forgotten by time.”",1
OPT_MQ5_Prophecy_5915081,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5915081,,“Has Saghir explained what we’re doing?”,1
OPT_MQ5_Prophecy_5950122,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5950122,Saghir,“Sacrifice.”,1
OPT_MQ5_Prophecy_53083,,MQ5_Prophecy,Oracles' Offer — price of knowledge,53083,,"“If you drink, you might die. You’ll definitely become more like the demokith. Maybe grow a tail. It’s a high price. I’m not touching it.”",1
OPT_MQ5_Prophecy_81876,,MQ5_Prophecy,Oracles' Offer — price of knowledge,81876,,"“I aid you because Xalegos will free us all with his return, and I would see the sunlight once more. But that is not the only reason. I crave an avatar, little demon girl. One who is as I was. A lone woman in this world bereft of means, or purpose, or family she could trust. Use the power I have given you. Claim your birthright and your destiny.
--- Page 44 ---
Aid Xal in his rise. And when the day comes…pray to me, and I will answer.”",1
OPT_MQ5_Prophecy_147332,,MQ5_Prophecy,Oracles' Offer — price of knowledge,147332,,“Take her and go learn her slave’s fate.”,1
OPT_MQ5_Prophecy_156825,,MQ5_Prophecy,Oracles' Offer — price of knowledge,156825,,"“A sad fate, but not one I foresee escaping.”",1
OPT_MQ5_Prophecy_161377,,MQ5_Prophecy,Oracles' Offer — price of knowledge,161377,,“We cannot control our fates.”,1
OPT_MQ5_Prophecy_414423,,MQ5_Prophecy,Oracles' Offer — price of knowledge,414423,,"“Because the magic will twist you, Highness. It will shape you into the very demons it was drawn from. It is powerful, yes, but power always bears a price. Remember that or all of us may one day pay yours.”",1
OPT_MQ5_Prophecy_477413,,MQ5_Prophecy,Oracles' Offer — price of knowledge,477413,,“So I’m part of some sort of prophecy?”,1
OPT_MQ5_Prophecy_480209,,MQ5_Prophecy,Oracles' Offer — price of knowledge,480209,,"“If you do not, then your family pays the price, as I said.”",1
OPT_MQ5_Prophecy_600567,,MQ5_Prophecy,Oracles' Offer — price of knowledge,600567,,"“Help me learn about the demon. If I give you a name…I need to know if what she said is true. Is it really possible for there to be a prophecy about
--- Page 332 ---
someone destroying the world?”",1
OPT_MQ5_Prophecy_634400,,MQ5_Prophecy,Oracles' Offer — price of knowledge,634400,,"“Tomorrow, you will pay a price for this.”",1
OPT_MQ5_Prophecy_641738,,MQ5_Prophecy,Oracles' Offer — price of knowledge,641738,,"“This is the mark of Tavren, which you probably know from your school up on the hill. It means I care about making and less about selling. I won’t try to cheat you. Fair price for fair steel.”",1
OPT_MQ5_Prophecy_706833,,MQ5_Prophecy,Oracles' Offer — price of knowledge,706833,,"“Our fates rest upon you,”",1
OPT_MQ5_Prophecy_755594,,MQ5_Prophecy,Oracles' Offer — price of knowledge,755594,,"“You’ve never completed a single tactics course. You know nothing of war. Do as I command, or we will all pay the price. Now is not the time to debate strategy.”",1
OPT_MQ5_Prophecy_819367,,MQ5_Prophecy,Oracles' Offer — price of knowledge,819367,,"“Do not speak. Just listen. I must be brief. We cannot be seen together, or you will pay the ultimate price. You are fully healed?”",1
OPT_MQ6_Confront_749927,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,749927,Ashianna,"“Everyone in the school must be here, not merely students.”",1
OPT_MQ6_Confront_790370,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,790370,,“Will you hear it or go with Ashianna’s?”,1
OPT_MQ6_Confront_790824,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,790824,,"“Conceal Saghir from sight, so they believe he is still with me. Ashianna and Li, take Ephram and assault the enemy relic.”",1
OPT_MQ6_Confront_806939,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,806939,,"“We’ve seen how quickly he went down. Brutus and Darius crave vengeance, and I will see that they have it. If Li or Ashianna intervene, they can do nothing to save Xal, as they are no healers.”",1
OPT_MQ6_Confront_885020,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,885020,Ashianna,“So how is the tourney structured? And how are we graded?”,1
OPT_MQ6_Confront_885163,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,885163,Ashianna,"“They’ll gather us all in one of the largest classrooms,”",1
OPT_MQ6_Confront_906586,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,906586,,"“I do not pretend to know all the advantages the nobility possess. I see them wear rings and amulets, but I do not understand the specific enchantments. Perhaps Ashianna or Li might know?”",1
OPT_MQ6_Confront_944019,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,944019,,“Somehow he overheard that your mother ordered his death. He knows you’re going to try to kill him and stands ready to fight. The whole quint does. Ashianna and Li will stand with him if you try.”,1
OPT_MQ6_Confront_944795,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,944795,,“What of Li and Ashianna?”,1
OPT_MQ6_Confront_961466,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,961466,Ashianna,--- Page 530 ---,1
OPT_MQ6_Confront_961666,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,961666,Ashianna,"“I don’t think he’s going to make it,”",1
OPT_MQ6_Confront_961720,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,961720,Ashianna,"“or if he does, it will be well after the rest of us.”",1
OPT_MQ6_Confront_984858,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,984858,,"“She’s ordered this, Li. Would you stand in defiance of the Imperator’s will?”",1
OPT_MQ6_Confront_988541,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,988541,,"“Flank the urchin on the right. I will take the left. Darius, keep hitting him with spells until this baby dreadlord stops moving. Vhala, keep Li and Ashianna off of us until my blade finds his heart.”",1
OPT_MQ6_Confront_1025831,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1025831,,"“It’s time to get ready for the ceremony. We need to look presentable, even you, Ashianna.”",1
OPT_MQ6_Confront_1119505,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1119505,,"“You are certain this is not some paranoia? Has the mist truly unnerved you? If there is a real threat, then perhaps you can persuade Erik to order the vessel into the sky.”",1
OPT_MQ6_Confront_1316811,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1316811,Ashianna,"“Those words are treason,”",1
OPT_MQ6_Confront_1316973,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1316973,Ashianna,"“You should take care, prince. Your royal mother might hear. I imagine it would be terribly inconvenient to groom another heir. Seems like a lot of eﬀort.”",1
OPT_MQ6_Confront_1441848,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1441848,Saghir,"“I, ah, have a tremendous fear of heights. If I close my eyes and sit upon your shoulder will you jump for both of us?”",1
OPT_MQ6_Confront_1441968,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1441968,Saghir,--- Page 238 ---,1
OPT_MQ6_Confront_1441985,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1441985,Saghir,"“No pressure, right?”",1
OPT_MQ6_Confront_1442892,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1442892,,"“You need to set an example for your people, Ashianna. What are the young warriors in your kingdom going to say when they hear you were afraid to take that step? Where will they ﬁnd their strength?”",1
OPT_MQ6_Confront_1459899,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1459899,,"“Oh, mighty general of the celestial host, how you have fallen.”",1
OPT_MQ6_Confront_1616513,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1616513,Saghir,--- Page 353 ---,1
OPT_MQ6_Confront_1616530,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1616530,Saghir,"“May I make a suggestion, my friends?”",1
OPT_MQ6_Confront_1616632,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1616632,Saghir,“I mean…if we wish to achieve victory upon the sands.”,1
OPT_MQ6_Confront_1637869,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1637869,Ashianna,“This is delicious.”,1
OPT_MQ6_Confront_1647165,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1647165,Li,“Bring me back a cup of something hot to drink if you don’t mind.”,1
OPT_MQ6_Confront_1647232,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1647232,Li,“Urine is hot.”,1
OPT_MQ6_Confront_1647284,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1647284,Li,"“It’s warm, actually. And eww,”",1
OPT_MQ6_Confront_1647397,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1647397,Li,--- Page 372 ---,1
OPT_MQ6_Confront_1647473,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1647473,Li,"“I’m a ﬁre mage,”",1
OPT_MQ6_Confront_1670332,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1670332,,“And even with Li and Ashianna in your quint…you’re going to get stomped. I won’t fall for your tricks this year.”,1
OPT_MQ6_Confront_1694775,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1694775,Ashianna,“How does the tourney work?”,1
OPT_MQ6_Confront_1698787,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1698787,,"“Report to Prince Erik. You will obey his orders for the term, and your marks will reﬂect your quint’s performance.”",1
OPT_MQ6_Confront_1699314,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1699314,,“Report to Princess Li. You will follow her order—”,1
OPT_MQ6_Confront_1708296,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1708296,,"“Yeah. I like birds in general, but I think ravens are my favorite.”",1
OPT_MQ6_Confront_1739708,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1739708,Ashianna,--- Page 432 ---,1
OPT_MQ6_Confront_1739809,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1739809,Ashianna,“What are the other quints like?”,1
OPT_MQ6_Confront_1743414,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1743414,Saghir,"“I’ve got some gold I can
--- Page 434 ---
contribute to paying the tutor, especially if they’re cheap.”",1
OPT_MQ6_Confront_1743590,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1743590,Saghir,“I will retreat to the pack for now. I’m going to start a ﬁre and put on some tea.”,1
OPT_MQ6_Confront_1810734,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1810734,,“Pick up Ashianna with your tendrils and get her onto the pillar.”,1
OPT_MQ6_Confront_1845351,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1845351,,"“I could use some pork. I know that Ashianna says she’s getting tired of bacon, but I could dine forever on nothing else.”",1
OPT_MQ6_Confront_1849664,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1849664,,“Plenty of room. I thought you’d gone oﬀ to train with Ashianna.”,1
OPT_MQ6_Confront_1849933,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1849933,,"“Friend Ashianna likes you. I believe she’s hoping that you might kiss her or at least ﬂatter her, as many others here have done.”",1
OPT_MQ6_Confront_1850428,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1850428,,“That was an incredible dodge. We need to get you on the melee front line with Ashianna.”,1
OPT_MQ6_Confront_1853702,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1853702,,“There’s Ashianna!”,1
OPT_MQ6_Confront_1854005,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1854005,Ashianna,"“The schedule’s been posted,”",1
OPT_MQ6_Confront_1864597,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1864597,,"“Ashianna, take point and start jogging toward the left. Standing still isn’t going to do anything positive for us. Move at a run. Force them to stay on the move. And if you have ﬂight, use it.”",1
OPT_MQ6_Confront_1902770,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1902770,,"“I’m still stuck on the arena match. On Crispus. Ashianna, if I’m understanding correctly, if you were to bear the brunt of their oﬀensive, you could keep going indeﬁnitely, as long as we don’t let them focus you down?”",1
OPT_MQ6_Confront_1906851,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1906851,Li,--- Page 537 ---,1
OPT_MQ6_Confront_1906868,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1906868,Li,"“He’d be at the head of the ﬂeet to help you, I agree.”",1
OPT_MQ6_Confront_1913201,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1913201,Tissa,“Something like what?”,1
OPT_MQ6_Confront_1913383,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1913383,Saghir,“I have to go meet Crispus. May the best quint win.”,1
OPT_MQ6_Confront_1913493,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1913493,Saghir,"“Luck to you as well, sneaky deadly girl!”",1
OPT_MQ6_Confront_1943197,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1943197,Ashianna,"“Spinerippers,”",1
OPT_MQ6_Confront_1943247,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,1943247,Ashianna,“What did you call them?”,1
OPT_MQ6_Confront_2034261,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2034261,Saghir,“Why did the sands not conﬁgure themselves?”,1
OPT_MQ6_Confront_2054701,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2054701,,“It means that Ashianna’s people can’t aﬀord to send an airship to pick us up. We’ll be ﬂying to Valys on griﬀinback.”,1
OPT_MQ6_Confront_2055448,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2055448,Ashianna,"“The swiftest griﬀin can cover thirty leagues in a bell,”",1
OPT_MQ6_Confront_2088424,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2088424,Ducius,--- Page 656 ---,1
OPT_MQ6_Confront_2088441,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2088441,Ducius,“It does and more.”,1
OPT_MQ6_Confront_2088760,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2088760,Ducius,“He sounds impressive.”,1
OPT_MQ6_Confront_2089330,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2089330,,"“You’ll love Ducius, trust me.”",1
OPT_MQ6_Confront_2098540,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2098540,Ashianna,"“Ho, ho, looks like some of Morog’s people!”",1
OPT_MQ6_Confront_2099043,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2099043,Ashianna,“Where are they going?”,1
OPT_MQ6_Confront_2099145,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2099145,Ashianna,"“To the rough market,”",1
OPT_MQ6_Confront_2107364,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2107364,Ashianna,“I’m sure an opportunity will present itself.”,1
OPT_MQ6_Confront_2107734,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2107734,Ashianna,“I thought you’d never arrive.”,1
OPT_MQ6_Confront_2109375,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2109375,Gavius,"“I see Li is on her way to meet Ducius,”",1
OPT_MQ6_Confront_2113241,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2113241,Saghir,"“I do not know if I have ever seen such skill,”",1
OPT_MQ6_Confront_2129508,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2129508,Erik,“Are you suggesting I am not the best at my chosen ﬁeld?”,1
OPT_MQ6_Confront_2133632,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2133632,,"“Take note, Ducius. That is a warrior. There are many kinds of strength. I have taught you mine. Your brother favors Etrian’s. I suppose we will see which is more eﬀective in the long run.”",1
OPT_MQ6_Confront_2149128,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2149128,,"“I know friend Ashianna disparaged her homeland’s food, but I feel I have died and gone to the impossible city. This is heavenly!”",1
OPT_MQ6_Confront_2155536,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2155536,Li,“That was exhilarating.”,1
OPT_MQ6_Confront_2155616,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2155616,Li,"“The griﬀins are so fast, especially during a dive.”",1
OPT_MQ6_Confront_2155669,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2155669,Li,"“I can imagine the use against Fomori,”",1
OPT_MQ6_Confront_2157811,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2157811,,"“I don’t like Hasrans. Ducius, you know that. But I reserve a special hatred for your father. If you think I’d elevate either one of you, then you’re as deﬁcient as your brother’s mother.”",1
OPT_MQ6_Confront_2160167,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2160167,Erik,"“Guess you are legatus this time,”",1
OPT_MQ6_Confront_2160414,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2160414,Erik,--- Page 703 ---,1
OPT_MQ6_Confront_2191227,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2191227,Saghir,--- Page 725 ---,1
OPT_MQ6_Confront_2191244,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2191244,Saghir,"“This is my favorite segment of the journey so far,”",1
OPT_MQ6_Confront_2196159,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2196159,,"“You’ve got my attention. Who’s your friend, Ashianna?”",1
OPT_MQ6_Confront_2196636,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2196636,Saghir,--- Page 728 ---,1
OPT_MQ6_Confront_2196730,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2196730,Saghir,"“Are you a real blademaster, friend Soﬁa?”",1
OPT_MQ6_Confront_2196844,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2196844,Saghir,"“What does that mean, exactly? When does one gain the title? Is there some sort of certiﬁcate or ceremony?”",1
OPT_MQ6_Confront_2196952,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2196952,Saghir,"“There’s a test when you reach the ﬁfth rank. You duel a master, and they decide if you are ready,”",1
OPT_MQ6_Confront_2199822,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2199822,,“Does that make you and friend Ashianna cousins?”,1
OPT_MQ6_Confront_2229442,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2229442,Ashianna,“What are they?”,1
OPT_MQ6_Confront_2229631,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2229631,Ashianna,“They’re growing dwarves from primals captured in the underground caverns beneath the city.”,1
OPT_MQ6_Confront_2251488,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2251488,,"“Ashianna, that’s perfect. Well done!”",1
OPT_MQ6_Confront_2267139,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2267139,Ducius,"“You’ve taught us nothing,”",1
OPT_MQ6_Confront_2267265,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2267265,Ducius,"“If you learned nothing,”",1
OPT_MQ6_Confront_2267318,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2267318,Ducius,“then maybe I’ll get lucky and you’ll die for want of training.”,1
OPT_MQ6_Confront_2267383,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2267383,Ducius,"“I’m not going to war, you imbecile,”",1
OPT_MQ6_Confront_2274503,,MQ6_Confront,Confrontation — Ducius/Voss/Ashianna stakes,2274503,,"“You’re going to make me a bundle, Xal, especially when you take Ducius in the ﬁnals.”",1
